year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,3,19,16:29,-6.0,1753.0,-17.0,MQ,N542MQ,3695,EWR,ORD,01:13,719,16.0,29.0
2013,3,19,16:30,20.0,1800.0,16.0,9E,N930XJ,3354,JFK,BOS,00:38,187,16.0,30.0
2013,3,19,16:30,0.0,1844.0,11.0,B6,N273JB,1085,JFK,CLT,01:01,541,16.0,30.0
2013,3,19,16:32,57.0,1849.0,42.0,9E,N8883E,4147,JFK,IND,01:09,665,16.0,32.0
2013,3,19,16:32,2.0,2002.0,8.0,B6,N579JB,675,JFK,LAX,03:46,2475,16.0,32.0
2013,3,19,16:32,-8.0,1957.0,2.0,B6,N809JB,185,JFK,SAN,03:44,2446,16.0,32.0
2013,3,19,16:34,-6.0,1844.0,-13.0,9E,N937XJ,3442,JFK,CVG,01:06,589,16.0,34.0
2013,3,19,16:35,1.0,1952.0,26.0,UA,N673UA,698,EWR,IAH,02:15,1400,16.0,35.0
2013,3,19,16:36,22.0,1913.0,8.0,UA,N586UA,676,EWR,SEA,03:12,2402,16.0,36.0
2013,3,19,16:37,2.0,1916.0,15.0,US,N649AW,656,EWR,PHX,03:04,2133,16.0,37.0
2013,3,19,16:38,58.0,1851.0,63.0,EV,N11536,4352,EWR,CVG,01:08,569,16.0,38.0
2013,3,19,16:40,0.0,2022.0,27.0,AA,N4YKAA,773,LGA,DFW,02:30,1389,16.0,40.0
2013,3,19,16:43,-2.0,1822.0,22.0,EV,N12540,4216,EWR,BUF,00:58,282,16.0,43.0
2013,3,19,16:43,133.0,1959.0,144.0,AA,N506AA,883,EWR,DFW,02:28,1372,16.0,43.0
2013,3,19,16:44,75.0,1811.0,78.0,EV,N12900,4534,EWR,MKE,01:12,725,16.0,44.0
2013,3,19,16:45,0.0,2001.0,-4.0,AA,N338AA,181,JFK,LAX,03:36,2475,16.0,45.0
2013,3,19,16:48,48.0,1901.0,82.0,UA,N850UA,687,LGA,ORD,01:14,733,16.0,48.0
2013,3,19,16:49,39.0,1817.0,19.0,9E,N922XJ,3437,JFK,MKE,01:14,745,16.0,49.0
2013,3,19,16:51,-4.0,2022.0,5.0,DL,N344NB,706,JFK,AUS,02:38,1521,16.0,51.0
2013,3,19,16:53,26.0,2010.0,44.0,B6,N587JB,369,LGA,PBI,01:57,1035,16.0,53.0
2013,3,19,16:53,53.0,1823.0,71.0,US,N951UW,2134,LGA,BOS,00:37,184,16.0,53.0
2013,3,19,16:55,5.0,1822.0,2.0,AA,N3BFAA,1790,JFK,BOS,00:42,187,16.0,55.0
2013,3,19,16:55,0.0,1920.0,20.0,WN,N7730A,4490,LGA,STL,01:40,888,16.0,55.0
2013,3,19,16:56,11.0,1926.0,36.0,DL,N370NB,1473,LGA,MEM,01:47,963,16.0,56.0
2013,3,19,16:58,88.0,1956.0,81.0,B6,N715JB,153,JFK,MCO,01:50,944,16.0,58.0
2013,3,19,16:59,-1.0,1941.0,-9.0,AA,N5EEAA,575,JFK,EGE,02:51,1746,16.0,59.0
2013,3,19,17:00,0.0,1923.0,-1.0,DL,N302DQ,2042,EWR,ATL,01:20,746,17.0,0.0
2013,3,19,17:03,18.0,2015.0,7.0,DL,N3758Y,1394,JFK,PDX,03:36,2454,17.0,3.0
2013,3,19,17:04,-1.0,1826.0,-17.0,UA,N17139,16,EWR,ORD,01:09,719,17.0,4.0
2013,3,19,17:12,17.0,2031.0,1.0,VX,N628VA,413,JFK,LAX,03:51,2475,17.0,12.0
2013,3,19,17:13,18.0,2029.0,2.0,DL,N322NB,1367,JFK,SAT,02:38,1587,17.0,13.0
2013,3,19,17:14,164.0,1903.0,189.0,EV,N16571,5968,LGA,IAD,00:54,229,17.0,14.0
2013,3,19,17:17,67.0,1824.0,48.0,9E,N8577D,3968,JFK,PHL,00:31,94,17.0,17.0
2013,3,19,17:18,-2.0,1845.0,-30.0,AA,N3FHAA,1351,JFK,ORD,01:20,740,17.0,18.0
2013,3,19,17:19,86.0,1937.0,89.0,EV,N13969,4684,EWR,SDF,01:20,642,17.0,19.0
2013,3,19,17:19,-1.0,1921.0,11.0,AA,N598AA,345,LGA,ORD,01:17,733,17.0,19.0
2013,3,19,17:21,-4.0,2028.0,-32.0,DL,N712TW,127,JFK,LAX,03:40,2475,17.0,21.0
2013,3,19,17:21,-4.0,2017.0,0.0,UA,N18119,1109,EWR,MCO,01:45,937,17.0,21.0
2013,3,19,17:22,-3.0,1902.0,7.0,MQ,N653MQ,4255,JFK,BNA,01:31,765,17.0,22.0
2013,3,19,17:22,2.0,2044.0,11.0,UA,N15712,1437,EWR,AUS,02:38,1504,17.0,22.0
2013,3,19,17:24,8.0,2109.0,43.0,UA,N24729,1259,LGA,IAH,02:37,1416,17.0,24.0
2013,3,19,17:25,25.0,2021.0,48.0,DL,N636DL,1499,LGA,ATL,01:19,762,17.0,25.0
2013,3,19,17:26,26.0,1858.0,41.0,US,N746UW,2183,LGA,DCA,00:48,214,17.0,26.0
2013,3,19,17:27,15.0,1840.0,12.0,EV,N14542,4701,EWR,BTV,00:45,266,17.0,27.0
2013,3,19,17:27,17.0,1931.0,-4.0,UA,N35407,54,EWR,DEN,02:21,1605,17.0,27.0
2013,3,19,17:28,28.0,2017.0,22.0,AA,N3BSAA,257,JFK,LAS,03:29,2248,17.0,28.0
2013,3,19,17:28,-2.0,1846.0,-3.0,B6,N585JB,74,JFK,BTV,00:46,266,17.0,28.0
2013,3,19,17:28,-2.0,2028.0,-18.0,B6,N621JB,359,JFK,BUR,03:45,2465,17.0,28.0
2013,3,19,17:31,-9.0,1904.0,-21.0,WN,N429WN,3428,EWR,STL,01:36,872,17.0,31.0
2013,3,19,17:32,7.0,1842.0,7.0,EV,N14179,4373,EWR,DCA,00:43,199,17.0,32.0
2013,3,19,17:34,64.0,2024.0,95.0,FL,N273AT,620,LGA,ATL,01:23,762,17.0,34.0
2013,3,19,17:34,24.0,2054.0,39.0,AA,N3JUAA,695,JFK,AUS,02:38,1521,17.0,34.0
2013,3,19,17:34,4.0,2037.0,9.0,UA,N41135,1712,EWR,IAH,02:16,1400,17.0,34.0
2013,3,19,17:35,-10.0,2104.0,9.0,AA,N3CYAA,785,LGA,DFW,02:16,1389,17.0,35.0
2013,3,19,17:35,0.0,1958.0,-17.0,B6,N568JB,179,JFK,PHX,03:04,2153,17.0,35.0
2013,3,19,17:36,36.0,1847.0,7.0,MQ,N683MQ,4323,JFK,ORF,00:52,290,17.0,36.0
2013,3,19,17:37,8.0,1951.0,59.0,UA,N411UA,719,EWR,BOS,00:39,200,17.0,37.0
2013,3,19,17:39,-1.0,2014.0,-30.0,DL,N3749D,1629,JFK,LAS,03:09,2248,17.0,39.0
2013,3,19,17:41,38.0,1858.0,29.0,B6,N708JB,36,JFK,ROC,00:53,264,17.0,41.0
2013,3,19,17:42,87.0,1947.0,75.0,DL,N369NW,1619,LGA,MSP,01:41,1020,17.0,42.0
2013,3,19,17:42,99.0,1851.0,95.0,EV,N12921,4398,EWR,ORF,00:55,284,17.0,42.0
2013,3,19,17:43,13.0,2021.0,24.0,F9,N213FR,797,LGA,DEN,02:24,1620,17.0,43.0
2013,3,19,17:43,43.0,1933.0,54.0,UA,N824UA,689,LGA,ORD,01:13,733,17.0,43.0
2013,3,19,17:44,44.0,1903.0,50.0,US,N967UW,2136,LGA,BOS,00:33,184,17.0,44.0
2013,3,19,17:49,104.0,2109.0,105.0,DL,N332NW,161,JFK,MIA,01:56,1089,17.0,49.0
2013,3,19,17:49,109.0,1927.0,121.0,EV,N909EV,5746,LGA,IAD,00:49,229,17.0,49.0
2013,3,19,17:51,-2.0,2057.0,-8.0,UA,N557UA,535,JFK,LAX,03:43,2475,17.0,51.0
2013,3,19,17:53,28.0,2054.0,14.0,AA,N342AA,145,JFK,SAN,03:38,2446,17.0,53.0
2013,3,19,17:54,99.0,2010.0,94.0,EV,N15980,4327,EWR,SAV,01:20,708,17.0,54.0
2013,3,19,17:57,42.0,2108.0,31.0,DL,N373DA,503,JFK,SAN,03:38,2446,17.0,57.0
2013,3,19,17:57,-3.0,1917.0,0.0,B6,N258JB,1307,JFK,IAD,00:53,228,17.0,57.0
2013,3,19,17:59,-1.0,1935.0,22.0,US,N717UW,2185,LGA,DCA,00:45,214,17.0,59.0
2013,3,19,18:00,24.0,2058.0,29.0,B6,N644JB,9,JFK,MCO,01:44,944,18.0,0.0
2013,3,19,18:01,-4.0,1955.0,15.0,UA,N564UA,329,LGA,ORD,01:17,733,18.0,1.0
2013,3,19,18:02,32.0,2118.0,50.0,DL,N986DL,1585,LGA,MCO,01:44,950,18.0,2.0
2013,3,19,18:02,77.0,2022.0,65.0,EV,N17185,4705,EWR,ATL,01:18,746,18.0,2.0
2013,3,19,18:03,48.0,2107.0,62.0,WN,N921WN,1035,EWR,HOU,02:24,1411,18.0,3.0
2013,3,19,18:04,76.0,1916.0,70.0,EV,N16963,4255,EWR,ROC,00:48,246,18.0,4.0
2013,3,19,18:04,34.0,2051.0,23.0,B6,N649JB,143,JFK,PBI,01:47,1028,18.0,4.0
2013,3,19,18:07,41.0,2102.0,15.0,UA,N832UA,784,EWR,PDX,03:37,2434,18.0,7.0
2013,3,19,18:08,-2.0,2006.0,-24.0,9E,N908XJ,3542,JFK,MSP,01:46,1029,18.0,8.0
2013,3,19,18:08,-2.0,2146.0,16.0,AA,N3HEAA,1611,LGA,MIA,01:57,1096,18.0,8.0
2013,3,19,18:08,8.0,1919.0,-6.0,WN,N203WN,3872,EWR,MDW,01:13,711,18.0,8.0
2013,3,19,18:10,20.0,2123.0,18.0,UA,N75851,1127,EWR,SFO,03:47,2565,18.0,10.0
2013,3,19,18:11,11.0,2018.0,65.0,US,N953UW,2138,LGA,BOS,00:40,184,18.0,11.0
2013,3,19,18:11,11.0,1934.0,-6.0,UA,N806UA,463,EWR,ORD,01:15,719,18.0,11.0
2013,3,19,18:12,101.0,2010.0,96.0,EV,N14568,4411,EWR,MEM,01:57,946,18.0,12.0
2013,3,19,18:12,67.0,1921.0,51.0,MQ,N856MQ,4410,JFK,DCA,00:55,213,18.0,12.0
2013,3,19,18:13,18.0,2118.0,19.0,UA,N426UA,284,EWR,DFW,02:17,1372,18.0,13.0
2013,3,19,18:15,5.0,2010.0,25.0,MQ,N815MQ,4484,LGA,BNA,01:27,764,18.0,15.0
2013,3,19,18:16,16.0,2112.0,37.0,DL,N661DN,1047,LGA,ATL,01:18,762,18.0,16.0
2013,3,19,18:16,36.0,1951.0,36.0,WN,N431WN,573,LGA,MDW,01:12,725,18.0,16.0
2013,3,19,18:19,29.0,2123.0,15.0,UA,N36247,1721,EWR,LAX,03:39,2454,18.0,19.0
2013,3,19,18:22,-8.0,2127.0,-38.0,AA,N3EFAA,269,JFK,SEA,03:42,2422,18.0,22.0
2013,3,19,18:28,-1.0,2034.0,-1.0,US,N524UW,373,JFK,CLT,01:00,541,18.0,28.0
2013,3,19,18:28,-1.0,2122.0,-25.0,UA,N24706,1656,EWR,SNA,03:30,2434,18.0,28.0
2013,3,19,18:30,10.0,2145.0,-5.0,AA,N3EYAA,119,EWR,LAX,03:42,2454,18.0,30.0
2013,3,19,18:32,138.0,2202.0,168.0,B6,N640JB,985,LGA,TPA,01:57,1010,18.0,32.0
2013,3,19,18:32,-3.0,1928.0,-22.0,MQ,N693MQ,3944,JFK,BWI,00:39,184,18.0,32.0
2013,3,19,18:34,-4.0,2055.0,-9.0,UA,N461UA,270,EWR,DEN,02:22,1605,18.0,34.0
2013,3,19,18:35,125.0,1946.0,129.0,EV,N14916,4299,EWR,DCA,00:44,199,18.0,35.0
2013,3,19,18:35,15.0,2013.0,8.0,AA,N3FWAA,353,LGA,ORD,01:15,733,18.0,35.0
2013,3,19,18:35,2.0,2103.0,-21.0,B6,N646JB,711,JFK,LAS,03:09,2248,18.0,35.0
2013,3,19,18:36,-4.0,2130.0,-35.0,DL,N3772H,1643,JFK,SEA,03:28,2422,18.0,36.0
2013,3,19,18:38,9.0,2110.0,-4.0,UA,N17128,1729,EWR,LAS,03:02,2227,18.0,38.0
2013,3,19,18:42,42.0,2000.0,46.0,B6,N192JB,1016,JFK,BOS,00:42,187,18.0,42.0
2013,3,19,18:42,-5.0,2213.0,-6.0,UA,N560UA,389,JFK,SFO,03:57,2586,18.0,42.0
2013,3,19,18:43,68.0,2125.0,82.0,DL,N350NA,884,LGA,DEN,02:30,1620,18.0,43.0
2013,3,19,18:44,-6.0,2052.0,2.0,AA,N576AA,2019,LGA,STL,01:49,888,18.0,44.0
2013,3,19,18:44,112.0,2040.0,154.0,B6,N329JB,1176,EWR,BOS,00:47,200,18.0,44.0
2013,3,19,18:51,-6.0,2128.0,-29.0,DL,N372DA,2159,JFK,MCO,01:35,944,18.0,51.0
2013,3,19,18:51,-4.0,2141.0,-25.0,DL,N972DL,2391,JFK,TPA,01:51,1005,18.0,51.0
2013,3,19,18:51,31.0,2200.0,25.0,AS,N559AS,7,EWR,SEA,03:29,2402,18.0,51.0
2013,3,19,18:53,-2.0,2112.0,-22.0,DL,N1612T,951,JFK,ATL,01:18,760,18.0,53.0
2013,3,19,18:54,-6.0,2029.0,14.0,US,N749US,2187,LGA,DCA,00:54,214,18.0,54.0
2013,3,19,18:55,-5.0,2227.0,-29.0,DL,N717TW,1465,JFK,SFO,03:52,2586,18.0,55.0
2013,3,19,18:56,61.0,2155.0,67.0,B6,N519JB,547,EWR,PBI,01:44,1023,18.0,56.0
2013,3,19,18:59,-1.0,2209.0,-17.0,DL,N935DL,2190,JFK,MIA,01:55,1089,18.0,59.0
2013,3,19,18:59,-1.0,2142.0,11.0,DL,N694DL,947,LGA,ATL,01:14,762,18.0,59.0
2013,3,19,19:00,45.0,2140.0,55.0,DL,N780NC,926,EWR,ATL,01:17,746,19.0,0.0
2013,3,19,19:00,-5.0,2156.0,-21.0,UA,N53441,1471,EWR,RSW,01:55,1068,19.0,0.0
2013,3,19,19:05,10.0,2215.0,-25.0,VX,N633VA,29,JFK,SFO,03:49,2586,19.0,5.0
2013,3,19,19:06,1.0,2204.0,-21.0,AA,N327AA,21,JFK,LAX,03:34,2475,19.0,6.0
2013,3,19,19:06,46.0,2046.0,51.0,WN,N438WN,962,LGA,BNA,01:24,764,19.0,6.0
2013,3,19,19:09,-1.0,2207.0,-24.0,DL,N3765,83,JFK,FLL,01:59,1069,19.0,9.0
2013,3,19,19:10,127.0,2114.0,142.0,EV,N15572,4202,EWR,STL,01:51,872,19.0,10.0
2013,3,19,19:10,20.0,2335.0,79.0,UA,N455UA,424,EWR,SAT,02:48,1569,19.0,10.0
2013,3,19,19:12,-3.0,2056.0,-14.0,9E,N914XJ,3525,JFK,ORD,01:21,740,19.0,12.0
2013,3,19,19:13,-3.0,2238.0,31.0,UA,N571UA,552,EWR,SEA,03:17,2402,19.0,13.0
2013,3,19,19:16,41.0,2110.0,26.0,DL,N365NW,2019,LGA,MSP,01:40,1020,19.0,16.0
2013,3,19,19:17,-3.0,2041.0,-19.0,AA,N3FDAA,359,LGA,ORD,01:12,733,19.0,17.0
2013,3,19,19:21,-14.0,2232.0,-8.0,AA,N3GKAA,791,LGA,DFW,02:13,1389,19.0,21.0
2013,3,19,19:21,20.0,2220.0,14.0,UA,N24212,1637,EWR,TPA,01:47,997,19.0,21.0
2013,3,19,19:24,-6.0,2059.0,-6.0,EV,N754EV,5472,LGA,ORF,00:57,296,19.0,24.0
2013,3,19,19:24,85.0,2224.0,90.0,B6,N606JB,391,LGA,MCO,01:47,950,19.0,24.0
2013,3,19,19:25,20.0,2042.0,-3.0,WN,N260WN,3696,LGA,MKE,01:10,738,19.0,25.0
2013,3,19,19:29,7.0,2218.0,-2.0,UA,N15710,1057,EWR,PBI,01:49,1023,19.0,29.0
2013,3,19,19:31,-9.0,2237.0,-3.0,AA,N3FSAA,1787,JFK,TPA,01:54,1005,19.0,31.0
2013,3,19,19:32,147.0,2312.0,182.0,AA,N4XXAA,1905,EWR,DFW,02:24,1372,19.0,32.0
2013,3,19,19:34,4.0,2244.0,6.0,UA,N17233,1292,EWR,FLL,01:54,1065,19.0,34.0
2013,3,19,19:35,40.0,2126.0,26.0,MQ,N506MQ,4649,LGA,MSP,01:39,1020,19.0,35.0
2013,3,19,19:36,-4.0,2111.0,-10.0,EV,N759EV,5325,LGA,CHO,00:54,305,19.0,36.0
2013,3,19,19:37,2.0,2027.0,-29.0,9E,N8907A,3650,JFK,PHL,00:28,94,19.0,37.0
2013,3,19,19:38,38.0,2056.0,44.0,US,N947UW,2140,LGA,BOS,00:40,184,19.0,38.0
2013,3,19,19:42,9.0,2210.0,29.0,EV,N13955,3818,EWR,TYS,01:09,631,19.0,42.0
2013,3,19,19:43,110.0,2234.0,110.0,B6,N651JB,527,EWR,MCO,01:34,937,19.0,43.0
2013,3,19,19:44,126.0,2216.0,132.0,FL,N928AT,806,LGA,ATL,01:18,762,19.0,44.0
2013,3,19,19:44,4.0,2205.0,-26.0,9E,N913XJ,3340,JFK,JAX,01:25,828,19.0,44.0
2013,3,19,19:45,44.0,2123.0,62.0,EV,N11551,4130,EWR,RIC,00:58,277,19.0,45.0
2013,3,19,19:47,18.0,2257.0,10.0,DL,N317NB,1433,LGA,RSW,01:58,1080,19.0,47.0
2013,3,19,19:50,21.0,2218.0,48.0,EV,N15910,4663,EWR,CHS,01:05,628,19.0,50.0
2013,3,19,19:53,-7.0,2113.0,-4.0,US,N754UW,2189,LGA,DCA,00:46,214,19.0,53.0
2013,3,19,19:53,-7.0,2112.0,-27.0,UA,N853UA,695,LGA,ORD,01:11,733,19.0,53.0
2013,3,19,19:54,25.0,2228.0,31.0,EV,N676CA,5181,EWR,ATL,01:14,746,19.0,54.0
2013,3,19,19:54,-1.0,2127.0,-4.0,9E,N8933B,4127,JFK,IAD,00:49,228,19.0,54.0
2013,3,19,19:57,2.0,2308.0,-2.0,AA,N3FYAA,1709,LGA,MIA,01:59,1096,19.0,57.0
2013,3,19,19:58,-2.0,2249.0,-10.0,B6,N636JB,39,JFK,PBI,01:41,1028,19.0,58.0
2013,3,19,19:58,33.0,2300.0,24.0,B6,N613JB,147,JFK,RSW,01:59,1074,19.0,58.0
2013,3,19,19:59,-1.0,2151.0,1.0,EV,N717EV,5038,LGA,BHM,01:37,866,19.0,59.0
2013,3,19,19:59,42.0,2308.0,44.0,UA,N35204,1654,EWR,SAN,03:33,2425,19.0,59.0
2013,3,19,20:00,5.0,2305.0,4.0,UA,N35271,1220,EWR,IAH,02:10,1400,20.0,0.0
2013,3,19,20:03,3.0,2238.0,-5.0,DL,N680DA,1147,LGA,ATL,01:16,762,20.0,3.0
2013,3,19,20:10,-10.0,2250.0,5.0,MQ,N534MQ,4662,LGA,ATL,01:17,762,20.0,10.0
2013,3,19,20:11,-4.0,2327.0,7.0,UA,N816UA,593,EWR,DFW,02:19,1372,20.0,11.0
2013,3,19,20:11,22.0,2332.0,11.0,UA,N14106,1621,EWR,SFO,03:35,2565,20.0,11.0
2013,3,19,20:12,-3.0,2252.0,-26.0,DL,N3731T,1729,JFK,LAS,03:03,2248,20.0,12.0
2013,3,19,20:15,9.0,2331.0,16.0,UA,N16703,1680,EWR,MIA,01:58,1085,20.0,15.0
2013,3,19,20:17,52.0,2323.0,40.0,DL,N991DL,2139,LGA,MIA,01:56,1096,20.0,17.0
2013,3,19,20:17,2.0,9.0,-2.0,UA,N87527,1244,EWR,SJU,02:00,1608,20.0,17.0
2013,3,19,20:18,13.0,2331.0,1.0,VX,N639VA,415,JFK,LAX,03:42,2475,20.0,18.0
2013,3,19,20:19,44.0,2309.0,27.0,DL,N336NW,2370,LGA,PBI,01:45,1035,20.0,19.0
2013,3,19,20:21,-4.0,2142.0,-7.0,DL,N362NW,985,JFK,BOS,00:36,187,20.0,21.0
2013,3,19,20:22,64.0,2139.0,58.0,UA,N14214,1064,EWR,BOS,00:39,200,20.0,22.0
2013,3,19,20:22,12.0,12.0,47.0,UA,N37281,1416,EWR,AUS,02:45,1504,20.0,22.0
2013,3,19,20:25,1.0,8.0,28.0,B6,N354JB,1069,JFK,AUS,02:46,1521,20.0,25.0
2013,3,19,20:26,-4.0,2154.0,4.0,WN,N928WN,184,EWR,MDW,01:14,711,20.0,26.0
2013,3,19,20:26,-3.0,2335.0,2.0,UA,N555UA,771,JFK,LAX,03:31,2475,20.0,26.0
2013,3,19,20:30,0.0,2320.0,14.0,B6,N307JB,619,JFK,JAX,01:29,828,20.0,30.0
2013,3,19,20:31,-2.0,34.0,10.0,UA,N76526,1071,EWR,BQN,02:01,1585,20.0,31.0
2013,3,19,20:32,57.0,3.0,103.0,EV,N11150,4204,EWR,OKC,02:24,1325,20.0,32.0
2013,3,19,20:32,12.0,2333.0,15.0,UA,N76508,1225,EWR,PBI,01:51,1023,20.0,32.0
2013,3,19,20:33,-2.0,2320.0,-8.0,UA,N814UA,686,EWR,MCO,01:38,937,20.0,33.0
2013,3,19,20:34,-4.0,2253.0,16.0,EV,N12564,4682,EWR,GSP,01:00,594,20.0,34.0
2013,3,19,20:34,-6.0,2158.0,10.0,B6,N590JB,1020,JFK,BOS,00:40,187,20.0,34.0
2013,3,19,20:35,-10.0,2141.0,-44.0,AA,N433AA,371,LGA,ORD,01:11,733,20.0,35.0
2013,3,19,20:37,97.0,2157.0,89.0,9E,N8577D,4091,JFK,BWI,00:36,184,20.0,37.0
2013,3,19,20:39,-6.0,2151.0,-28.0,9E,N916XJ,3395,JFK,DCA,00:41,213,20.0,39.0
2013,3,19,20:39,24.0,2154.0,24.0,AA,N3AWAA,1762,JFK,BOS,00:38,187,20.0,39.0
2013,3,19,20:40,191.0,2302.0,205.0,EV,N13997,4104,EWR,CVG,01:05,569,20.0,40.0
2013,3,19,20:43,8.0,2352.0,11.0,UA,N75433,1299,EWR,RSW,01:52,1068,20.0,43.0
2013,3,19,20:44,-1.0,2356.0,-1.0,B6,N705JB,677,JFK,LAX,03:43,2475,20.0,44.0
2013,3,19,20:45,70.0,2337.0,58.0,DL,N328NW,1435,LGA,TPA,01:52,1010,20.0,45.0
2013,3,19,20:48,8.0,2355.0,12.0,B6,N229JB,629,JFK,HOU,02:19,1428,20.0,48.0
2013,3,19,20:50,15.0,2347.0,16.0,UA,N514UA,316,EWR,TPA,01:44,997,20.0,50.0
2013,3,19,20:52,-8.0,2341.0,26.0,EV,N12924,3817,EWR,SDF,01:25,642,20.0,52.0
2013,3,19,20:52,-8.0,2215.0,-5.0,MQ,N531MQ,3744,EWR,ORD,01:10,719,20.0,52.0
2013,3,19,20:54,-6.0,2205.0,-2.0,US,N967UW,2144,LGA,BOS,00:41,184,20.0,54.0
2013,3,19,20:55,79.0,2211.0,71.0,EV,N833AS,5705,LGA,IAD,00:48,229,20.0,55.0
2013,3,19,20:55,40.0,2324.0,45.0,9E,N8533D,4033,LGA,TYS,01:06,647,20.0,55.0
2013,3,19,20:57,167.0,2216.0,153.0,9E,N8560F,4277,JFK,ORF,00:53,290,20.0,57.0
2013,3,19,20:59,-1.0,2230.0,15.0,US,N746UW,2191,LGA,DCA,00:44,214,20.0,59.0
2013,3,19,21:00,60.0,2359.0,59.0,B6,N635JB,21,JFK,TPA,01:54,1005,21.0,0.0
2013,3,19,21:01,1.0,11.0,-21.0,DL,N722TW,2363,JFK,LAX,03:32,2475,21.0,1.0
2013,3,19,21:01,6.0,2217.0,-3.0,WN,N294WN,115,LGA,MDW,01:10,725,21.0,1.0
2013,3,19,21:02,-3.0,2227.0,10.0,EV,N26549,4119,EWR,RIC,00:55,277,21.0,2.0
2013,3,19,21:03,58.0,2214.0,65.0,EV,N12922,4566,EWR,ALB,00:34,143,21.0,3.0
2013,3,19,21:07,87.0,14.0,89.0,B6,N766JB,381,LGA,FLL,01:54,1076,21.0,7.0
2013,3,19,21:07,3.0,15.0,16.0,UA,N847UA,852,EWR,IAH,02:13,1400,21.0,7.0
2013,3,19,21:12,67.0,2344.0,86.0,EV,N16976,4219,EWR,IND,01:12,645,21.0,12.0
2013,3,19,21:12,76.0,2244.0,89.0,EV,N14904,4258,EWR,IAD,00:49,212,21.0,12.0
2013,3,19,21:12,97.0,4.0,89.0,DL,N929DL,1485,LGA,MCO,01:40,950,21.0,12.0
2013,3,19,21:13,-2.0,2219.0,5.0,EV,N14972,4404,EWR,PVD,00:30,160,21.0,13.0
2013,3,19,21:15,-10.0,2226.0,-14.0,MQ,N856MQ,4449,JFK,DCA,00:43,213,21.0,15.0
2013,3,19,21:17,127.0,45.0,150.0,AA,N587AA,2075,EWR,DFW,02:28,1372,21.0,17.0
2013,3,19,21:17,37.0,2237.0,49.0,B6,N304JB,1178,EWR,BOS,00:49,200,21.0,17.0
2013,3,19,21:17,142.0,10.0,132.0,UA,N17245,1128,LGA,IAH,02:08,1416,21.0,17.0
2013,3,19,21:22,-3.0,2243.0,-7.0,MQ,N0EGMQ,4660,LGA,BNA,01:17,764,21.0,22.0
2013,3,19,21:25,25.0,2341.0,55.0,EV,N16559,4672,EWR,STL,01:53,872,21.0,25.0
2013,3,19,21:27,57.0,2345.0,54.0,EV,N615QX,5157,LGA,CVG,01:04,585,21.0,27.0
2013,3,19,21:30,90.0,2246.0,92.0,US,N951UW,2142,LGA,BOS,00:48,184,21.0,30.0
2013,3,19,21:31,108.0,2257.0,124.0,EV,N12921,4312,EWR,DCA,00:44,199,21.0,31.0
2013,3,19,21:31,152.0,2354.0,149.0,FL,N906AT,645,LGA,ATL,01:21,762,21.0,31.0
2013,3,19,21:32,7.0,2248.0,10.0,EV,N14542,4353,EWR,ORF,00:50,284,21.0,32.0
2013,3,19,21:32,3.0,2248.0,3.0,EV,N12160,4206,EWR,BTV,00:45,266,21.0,32.0
2013,3,19,21:36,7.0,2252.0,21.0,EV,N14179,4350,EWR,DCA,00:44,199,21.0,36.0
2013,3,19,21:36,1.0,47.0,-3.0,AA,N323AA,185,JFK,LAX,03:44,2475,21.0,36.0
2013,3,19,21:37,9.0,4.0,-10.0,B6,N708JB,199,JFK,LAS,03:05,2248,21.0,37.0
2013,3,19,21:47,3.0,2259.0,7.0,UA,N551UA,438,EWR,BOS,00:43,200,21.0,47.0
2013,3,19,21:48,-6.0,2302.0,9.0,EV,N21197,5670,EWR,BWI,00:42,169,21.0,48.0
2013,3,19,21:49,104.0,12.0,119.0,EV,N14916,4536,EWR,CVG,01:07,569,21.0,49.0
2013,3,19,21:49,21.0,2.0,7.0,B6,N775JB,97,JFK,DEN,02:30,1626,21.0,49.0
2013,3,19,21:50,-5.0,59.0,18.0,B6,N273JB,43,JFK,MCO,01:44,944,21.0,50.0
2013,3,19,21:53,158.0,35.0,147.0,B6,N520JB,155,JFK,MCO,01:39,944,21.0,53.0
2013,3,19,21:54,174.0,119.0,159.0,DL,N723TW,87,JFK,LAX,03:41,2475,21.0,54.0
2013,3,19,21:54,9.0,50.0,16.0,B6,N585JB,35,JFK,PBI,01:43,1028,21.0,54.0
2013,3,19,22:01,46.0,40.0,42.0,B6,N563JB,927,EWR,MCO,01:32,937,22.0,1.0
2013,3,19,22:08,68.0,37.0,51.0,B6,N593JB,399,LGA,MCO,01:30,950,22.0,8.0
2013,3,19,22:19,93.0,2330.0,76.0,EV,N11536,4571,EWR,MKE,01:11,725,22.0,19.0
2013,3,19,22:21,31.0,152.0,70.0,B6,N592JB,325,JFK,TPA,01:49,1005,22.0,21.0
2013,3,19,22:24,-1.0,2329.0,-13.0,DL,N368NW,2155,LGA,PWM,00:45,269,22.0,24.0
2013,3,19,22:26,41.0,2305.0,19.0,EV,N16987,4276,EWR,BDL,00:21,116,22.0,26.0
2013,3,19,22:38,-7.0,2346.0,-8.0,B6,N586JB,608,JFK,PWM,00:42,273,22.0,38.0
